
[Name]
LineMerici

[Data]
X [ m ], Y [ m ], Z [ m ], Pvc.Velocity [ m s^-1 ], Pvc.Volume Fraction, Pvp.Velocity [ m s^-1 ], User Defined Memory 0, Y [ m ]
1.09999999e-001, 1.13668405e-001, 0.00000000e+000, 1.34179875e-001, 4.48769033e-002, 1.17429085e-001, 1.21782494e+001, 1.13668405e-001
1.09999999e-001, 1.15125693e-001, 0.00000000e+000, 1.30844027e-001, 4.53164168e-002, 1.14725791e-001, 1.21268864e+001, 1.15125693e-001
1.09999999e-001, 1.16582982e-001, 0.00000000e+000, 1.27527624e-001, 4.58165258e-002, 1.12051710e-001, 1.20676613e+001, 1.16582982e-001
1.09999999e-001, 1.18040271e-001, 0.00000000e+000, 1.24110460e-001, 4.64009121e-002, 1.09311491e-001, 1.19978142e+001, 1.18040271e-001
1.09999999e-001, 1.19497560e-001, 0.00000000e+000, 1.20653354e-001, 4.70226221e-002, 1.06545530e-001, 1.19232302e+001, 1.19497560e-001
1.09999999e-001, 1.20954849e-001, 0.00000000e+000, 1.16863266e-001, 4.77426313e-002, 1.03538901e-001, 1.18354149e+001, 1.20954849e-001
1.09999999e-001, 1.22412138e-001, 0.00000000e+000, 1.13043696e-001, 4.84740101e-002, 1.00510120e-001, 1.17470293e+001, 1.22412138e-001
1.09999999e-001, 1.23869427e-001, 0.00000000e+000, 1.09178700e-001, 4.92187366e-002, 9.74416137e-002, 1.16627884e+001, 1.23869427e-001
1.09999999e-001, 1.25326708e-001, 0.00000000e+000, 1.05458491e-001, 4.98955064e-002, 9.44697112e-002, 1.15939980e+001, 1.25326708e-001
1.09999999e-001, 1.26783997e-001, 0.00000000e+000, 1.01978287e-001, 5.04509099e-002, 9.16577503e-002, 1.15527706e+001, 1.26783997e-001
1.09999999e-001, 1.28241286e-001, 0.00000000e+000, 9.87929478e-002, 5.07992618e-002, 8.90471712e-002, 1.15502529e+001, 1.28241286e-001
1.09999999e-001, 1.29698575e-001, 0.00000000e+000, 9.58169699e-002, 5.09984493e-002, 8.65802541e-002, 1.15756521e+001, 1.29698575e-001
1.09999999e-001, 1.31155863e-001, 0.00000000e+000, 9.33216363e-002, 5.09229414e-002, 8.44729468e-002, 1.16349888e+001, 1.31155863e-001
1.09999999e-001, 1.32613152e-001, 0.00000000e+000, 9.09591168e-002, 5.07771671e-002, 8.24690163e-002, 1.17027340e+001, 1.32613152e-001
1.09999999e-001, 1.34070441e-001, 0.00000000e+000, 8.91230851e-002, 5.05172461e-002, 8.09473544e-002, 1.17738304e+001, 1.34070441e-001
1.09999999e-001, 1.35527730e-001, 0.00000000e+000, 8.73861387e-002, 5.02917543e-002, 7.94956461e-002, 1.18388739e+001, 1.35527730e-001
1.09999999e-001, 1.36985019e-001, 0.00000000e+000, 8.59506503e-002, 5.01707755e-002, 7.82577246e-002, 1.18855257e+001, 1.36985019e-001
1.09999999e-001, 1.38442308e-001, 0.00000000e+000, 8.45188722e-002, 5.00497892e-002, 7.70211592e-002, 1.19321756e+001, 1.38442308e-001
