
[Name]
LineMerici

[Data]
X [ m ], Y [ m ], Z [ m ], Pvc.Velocity [ m s^-1 ], Pvc.Volume Fraction, Pvp.Velocity [ m s^-1 ], User Defined Memory 0, Y [ m ]
1.09999999e-001, 2.12764040e-001, 0.00000000e+000, 4.68411557e-002, 3.43402028e-002, 3.40024084e-002, 9.36594486e+000, 2.12764040e-001
1.09999999e-001, 2.14221328e-001, 0.00000000e+000, 4.62602153e-002, 3.36171836e-002, 3.30742262e-002, 9.29921913e+000, 2.14221328e-001
1.09999999e-001, 2.15678617e-001, 0.00000000e+000, 4.57043797e-002, 3.28734852e-002, 3.21893804e-002, 9.24549294e+000, 2.15678617e-001
1.09999999e-001, 2.17135906e-001, 0.00000000e+000, 4.51650508e-002, 3.21163535e-002, 3.13327201e-002, 9.20021152e+000, 2.17135906e-001
1.09999999e-001, 2.18593195e-001, 0.00000000e+000, 4.46306095e-002, 3.13592218e-002, 3.04777008e-002, 9.15493202e+000, 2.18593195e-001
1.09999999e-001, 2.20050484e-001, 0.00000000e+000, 4.40995768e-002, 3.05804331e-002, 2.96542384e-002, 9.11749458e+000, 2.20050484e-001
1.09999999e-001, 2.21507773e-001, 0.00000000e+000, 4.35711965e-002, 2.97853332e-002, 2.88546719e-002, 9.08596230e+000, 2.21507773e-001
1.09999999e-001, 2.22965062e-001, 0.00000000e+000, 4.30465154e-002, 2.89902352e-002, 2.80565694e-002, 9.05442905e+000, 2.22965062e-001
1.09999999e-001, 2.24422351e-001, 0.00000000e+000, 4.24910523e-002, 2.81786304e-002, 2.72687841e-002, 9.02683258e+000, 2.24422351e-001
1.09999999e-001, 2.25879639e-001, 0.00000000e+000, 4.19089049e-002, 2.73526777e-002, 2.64901072e-002, 9.00265884e+000, 2.25879639e-001
1.09999999e-001, 2.27336928e-001, 0.00000000e+000, 4.13301364e-002, 2.65267212e-002, 2.57130135e-002, 8.97848511e+000, 2.27336928e-001
1.09999999e-001, 2.28794217e-001, 0.00000000e+000, 4.07040939e-002, 2.56959181e-002, 2.49354020e-002, 8.95633316e+000, 2.28794217e-001
1.09999999e-001, 2.30251506e-001, 0.00000000e+000, 4.00303341e-002, 2.48602368e-002, 2.41571385e-002, 8.93620586e+000, 2.30251506e-001
1.09999999e-001, 2.31708795e-001, 0.00000000e+000, 3.93598750e-002, 2.40245592e-002, 2.33805701e-002, 8.91608047e+000, 2.31708795e-001
1.09999999e-001, 2.33166084e-001, 0.00000000e+000, 3.86530757e-002, 2.31965929e-002, 2.26092860e-002, 8.89710712e+000, 2.33166084e-001
1.09999999e-001, 2.34623373e-001, 0.00000000e+000, 3.79035063e-002, 2.23775487e-002, 2.18437593e-002, 8.87946892e+000, 2.34623373e-001
1.09999999e-001, 2.36080661e-001, 0.00000000e+000, 3.71572897e-002, 2.15585046e-002, 2.10801400e-002, 8.86183167e+000, 2.36080661e-001
1.09999999e-001, 2.37537950e-001, 0.00000000e+000, 3.63927670e-002, 2.07565073e-002, 2.03333292e-002, 8.84627342e+000, 2.37537950e-001
1.09999999e-001, 2.38995239e-001, 0.00000000e+000, 3.56023684e-002, 1.99772958e-002, 1.96082480e-002, 8.83349228e+000, 2.38995239e-001
1.09999999e-001, 2.40452528e-001, 0.00000000e+000, 3.48154157e-002, 1.91980843e-002, 1.88853759e-002, 8.82071304e+000, 2.40452528e-001
1.09999999e-001, 2.41909817e-001, 0.00000000e+000, 3.40311676e-002, 1.84406377e-002, 1.81913152e-002, 8.81183529e+000, 2.41909817e-001
1.09999999e-001, 2.43367106e-001, 0.00000000e+000, 3.32488082e-002, 1.77169200e-002, 1.75403822e-002, 8.80900478e+000, 2.43367106e-001
1.09999999e-001, 2.44824395e-001, 0.00000000e+000, 3.24698463e-002, 1.69931985e-002, 1.68918520e-002, 8.80617237e+000, 2.44824395e-001
1.09999999e-001, 2.46281683e-001, 0.00000000e+000, 3.16967890e-002, 1.62911508e-002, 1.62709840e-002, 8.80735683e+000, 2.46281683e-001
1.09999999e-001, 2.47738972e-001, 0.00000000e+000, 3.09311338e-002, 1.56282037e-002, 1.56975724e-002, 8.81578732e+000, 2.47738972e-001
