
[Name]
LineMerici

[Data]
X [ m ], Y [ m ], Z [ m ], Pvc.Velocity [ m s^-1 ], Pvc.Volume Fraction, Pvp.Velocity [ m s^-1 ], User Defined Memory 0, Y [ m ]
1.09999999e-001, 2.22965062e-001, 0.00000000e+000, 4.10877205e-002, 1.83304846e-001, 3.88040692e-002, 2.83031197e+001, 2.22965062e-001
1.09999999e-001, 2.24422351e-001, 0.00000000e+000, 4.04624976e-002, 1.83729395e-001, 3.82235311e-002, 2.83115578e+001, 2.24422351e-001
1.09999999e-001, 2.25879639e-001, 0.00000000e+000, 3.98130864e-002, 1.84092805e-001, 3.76135446e-002, 2.83212490e+001, 2.25879639e-001
1.09999999e-001, 2.27336928e-001, 0.00000000e+000, 3.91807631e-002, 1.84456185e-001, 3.70138362e-002, 2.83309288e+001, 2.27336928e-001
1.09999999e-001, 2.28794217e-001, 0.00000000e+000, 3.85645255e-002, 1.84733436e-001, 3.64186019e-002, 2.83439350e+001, 2.28794217e-001
1.09999999e-001, 2.30251506e-001, 0.00000000e+000, 3.79665494e-002, 1.84924290e-001, 3.58292833e-002, 2.83602524e+001, 2.30251506e-001
1.09999999e-001, 2.31708795e-001, 0.00000000e+000, 3.73901092e-002, 1.85115084e-001, 3.52531970e-002, 2.83765717e+001, 2.31708795e-001
1.09999999e-001, 2.33166084e-001, 0.00000000e+000, 3.68554406e-002, 1.85177356e-001, 3.47021148e-002, 2.83973408e+001, 2.33166084e-001
1.09999999e-001, 2.34623373e-001, 0.00000000e+000, 3.63685563e-002, 1.85090765e-001, 3.41801122e-002, 2.84232502e+001, 2.34623373e-001
1.09999999e-001, 2.36080661e-001, 0.00000000e+000, 3.59089486e-002, 1.85004219e-001, 3.36757079e-002, 2.84491653e+001, 2.36080661e-001
1.09999999e-001, 2.37537950e-001, 0.00000000e+000, 3.54609676e-002, 1.84736386e-001, 3.31755355e-002, 2.84784546e+001, 2.37537950e-001
1.09999999e-001, 2.38995239e-001, 0.00000000e+000, 3.50201242e-002, 1.84226125e-001, 3.26758996e-002, 2.85122585e+001, 2.38995239e-001
1.09999999e-001, 2.40452528e-001, 0.00000000e+000, 3.46099697e-002, 1.83715880e-001, 3.21967676e-002, 2.85460663e+001, 2.40452528e-001
1.09999999e-001, 2.41909817e-001, 0.00000000e+000, 3.42192054e-002, 1.83004200e-001, 3.17276232e-002, 2.85788193e+001, 2.41909817e-001
1.09999999e-001, 2.43367106e-001, 0.00000000e+000, 3.38421836e-002, 1.81980446e-001, 3.12632024e-002, 2.86099491e+001, 2.43367106e-001
1.09999999e-001, 2.44824395e-001, 0.00000000e+000, 3.34992483e-002, 1.80956662e-001, 3.08222584e-002, 2.86410751e+001, 2.44824395e-001
1.09999999e-001, 2.46281683e-001, 0.00000000e+000, 3.32151391e-002, 1.79755166e-001, 3.04206461e-002, 2.86700153e+001, 2.46281683e-001
1.09999999e-001, 2.47738972e-001, 0.00000000e+000, 3.30097713e-002, 1.78233027e-001, 3.00714672e-002, 2.86950073e+001, 2.47738972e-001
