
[Name]
LineMerici

[Data]
X [ m ], Y [ m ], Z [ m ], Pvc.Velocity [ m s^-1 ], Pvc.Volume Fraction, Pvp.Velocity [ m s^-1 ], User Defined Memory 0, Y [ m ]
1.09999999e-001, 1.50100619e-001, 0.00000000e+000, 1.67614762e-002, 8.40088800e-002, 1.79471634e-002, 2.51597786e+001, 1.50100619e-001
1.09999999e-001, 1.51557907e-001, 0.00000000e+000, 1.68373063e-002, 8.39738399e-002, 1.75540969e-002, 2.51978626e+001, 1.51557907e-001
1.09999999e-001, 1.53015196e-001, 0.00000000e+000, 1.70406010e-002, 8.38976651e-002, 1.72804762e-002, 2.52355404e+001, 1.53015196e-001
1.09999999e-001, 1.54472485e-001, 0.00000000e+000, 1.73290465e-002, 8.34700912e-002, 1.70988590e-002, 2.52703629e+001, 1.54472485e-001
1.09999999e-001, 1.55929774e-001, 0.00000000e+000, 1.77365746e-002, 8.30425024e-002, 1.70455687e-002, 2.53051662e+001, 1.55929774e-001
1.09999999e-001, 1.57387063e-001, 0.00000000e+000, 1.82473082e-002, 8.25938433e-002, 1.71170775e-002, 2.53390198e+001, 1.57387063e-001
1.09999999e-001, 1.58844352e-001, 0.00000000e+000, 1.87480506e-002, 8.18625540e-002, 1.72428843e-002, 2.53599396e+001, 1.58844352e-001
1.09999999e-001, 1.60301641e-001, 0.00000000e+000, 1.93326101e-002, 8.11312720e-002, 1.74752809e-002, 2.53808594e+001, 1.60301641e-001
1.09999999e-001, 1.61758929e-001, 0.00000000e+000, 1.99864507e-002, 8.03959519e-002, 1.78051740e-002, 2.54016781e+001, 1.61758929e-001
1.09999999e-001, 1.63216218e-001, 0.00000000e+000, 2.05048043e-002, 7.95449466e-002, 1.80874113e-002, 2.54195881e+001, 1.63216218e-001
1.09999999e-001, 1.64673507e-001, 0.00000000e+000, 2.10891142e-002, 7.86939263e-002, 1.84549056e-002, 2.54374924e+001, 1.64673507e-001
1.09999999e-001, 1.66130796e-001, 0.00000000e+000, 2.17340738e-002, 7.78429210e-002, 1.89026985e-002, 2.54554043e+001, 1.66130796e-001
1.09999999e-001, 1.67588085e-001, 0.00000000e+000, 2.20899023e-002, 7.68905580e-002, 1.91183649e-002, 2.54746284e+001, 1.67588085e-001
1.09999999e-001, 1.69045374e-001, 0.00000000e+000, 2.24865433e-002, 7.59380013e-002, 1.93854123e-002, 2.54938564e+001, 1.69045374e-001
1.09999999e-001, 1.70502663e-001, 0.00000000e+000, 2.29224991e-002, 7.49854594e-002, 1.97023060e-002, 2.55130863e+001, 1.70502663e-001
1.09999999e-001, 1.71959952e-001, 0.00000000e+000, 2.30148528e-002, 7.39069134e-002, 1.96820591e-002, 2.55278473e+001, 1.71959952e-001
1.09999999e-001, 1.73417240e-001, 0.00000000e+000, 2.31081937e-002, 7.28234351e-002, 1.96658224e-002, 2.55424519e+001, 1.73417240e-001
1.09999999e-001, 1.74874529e-001, 0.00000000e+000, 2.32167784e-002, 7.17399493e-002, 1.96681079e-002, 2.55570564e+001, 1.74874529e-001
1.09999999e-001, 1.76331818e-001, 0.00000000e+000, 2.31767725e-002, 7.05546811e-002, 1.95286199e-002, 2.55731010e+001, 1.76331818e-001
1.09999999e-001, 1.77789107e-001, 0.00000000e+000, 2.31338888e-002, 6.93613514e-002, 1.93880051e-002, 2.55892525e+001, 1.77789107e-001
1.09999999e-001, 1.79246396e-001, 0.00000000e+000, 2.31009219e-002, 6.81680366e-002, 1.92588959e-002, 2.56054115e+001, 1.79246396e-001
1.09999999e-001, 1.80703685e-001, 0.00000000e+000, 2.30330341e-002, 6.68685734e-002, 1.91110354e-002, 2.56349831e+001, 1.80703685e-001
1.09999999e-001, 1.82160974e-001, 0.00000000e+000, 2.29662117e-002, 6.55561686e-002, 1.89672187e-002, 2.56661949e+001, 1.82160974e-001
1.09999999e-001, 1.83618262e-001, 0.00000000e+000, 2.29057912e-002, 6.42437488e-002, 1.88311040e-002, 2.56974049e+001, 1.83618262e-001
1.09999999e-001, 1.85075551e-001, 0.00000000e+000, 2.27916464e-002, 6.28128797e-002, 1.86505746e-002, 2.57514896e+001, 1.85075551e-001
1.09999999e-001, 1.86532840e-001, 0.00000000e+000, 2.26723142e-002, 6.13620058e-002, 1.84673220e-002, 2.58094330e+001, 1.86532840e-001
1.09999999e-001, 1.87990129e-001, 0.00000000e+000, 2.25579124e-002, 5.99111393e-002, 1.82902049e-002, 2.58673801e+001, 1.87990129e-001
1.09999999e-001, 1.89447418e-001, 0.00000000e+000, 2.23670248e-002, 5.83390333e-002, 1.80386156e-002, 2.59520168e+001, 1.89447418e-001
1.09999999e-001, 1.90904707e-001, 0.00000000e+000, 2.21633706e-002, 5.67403063e-002, 1.77757032e-002, 2.60425167e+001, 1.90904707e-001
1.09999999e-001, 1.92361996e-001, 0.00000000e+000, 2.19649933e-002, 5.51415719e-002, 1.75194945e-002, 2.61330147e+001, 1.92361996e-001
1.09999999e-001, 1.93819284e-001, 0.00000000e+000, 2.17343494e-002, 5.34590222e-002, 1.72398482e-002, 2.62507763e+001, 1.93819284e-001
1.09999999e-001, 1.95276573e-001, 0.00000000e+000, 2.14977115e-002, 5.17534204e-002, 1.69577003e-002, 2.63760338e+001, 1.95276573e-001
1.09999999e-001, 1.96733862e-001, 0.00000000e+000, 2.12654546e-002, 5.00478223e-002, 1.66815501e-002, 2.65012894e+001, 1.96733862e-001
1.09999999e-001, 1.98191151e-001, 0.00000000e+000, 2.10035983e-002, 4.83204983e-002, 1.63820814e-002, 2.66468086e+001, 1.98191151e-001
1.09999999e-001, 1.99648440e-001, 0.00000000e+000, 2.07344461e-002, 4.65858802e-002, 1.60786137e-002, 2.67991390e+001, 1.99648440e-001
1.09999999e-001, 2.01105729e-001, 0.00000000e+000, 2.04695389e-002, 4.48512658e-002, 1.57813206e-002, 2.69514656e+001, 2.01105729e-001
1.09999999e-001, 2.02563018e-001, 0.00000000e+000, 2.01815795e-002, 4.31578383e-002, 1.54644307e-002, 2.71034775e+001, 2.02563018e-001
1.09999999e-001, 2.04020306e-001, 0.00000000e+000, 1.98869798e-002, 4.14809957e-002, 1.51434960e-002, 2.72553673e+001, 2.04020306e-001
1.09999999e-001, 2.05477595e-001, 0.00000000e+000, 1.95969623e-002, 3.98041494e-002, 1.48293711e-002, 2.74072533e+001, 2.05477595e-001
1.09999999e-001, 2.06934884e-001, 0.00000000e+000, 1.93026476e-002, 3.82133313e-002, 1.45151485e-002, 2.75407963e+001, 2.06934884e-001
1.09999999e-001, 2.08392173e-001, 0.00000000e+000, 1.90079007e-002, 3.66634801e-002, 1.42032374e-002, 2.76655998e+001, 2.08392173e-001
1.09999999e-001, 2.09849462e-001, 0.00000000e+000, 1.87170170e-002, 3.51136327e-002, 1.38971517e-002, 2.77903957e+001, 2.09849462e-001
1.09999999e-001, 2.11306751e-001, 0.00000000e+000, 1.84286274e-002, 3.36652473e-002, 1.35965897e-002, 2.78908443e+001, 2.11306751e-001
1.09999999e-001, 2.12764040e-001, 0.00000000e+000, 1.81422420e-002, 3.22735049e-002, 1.32999904e-002, 2.79776936e+001, 2.12764040e-001
1.09999999e-001, 2.14221328e-001, 0.00000000e+000, 1.78585779e-002, 3.08817681e-002, 1.30075421e-002, 2.80645409e+001, 2.14221328e-001
1.09999999e-001, 2.15678617e-001, 0.00000000e+000, 1.75877400e-002, 2.95874849e-002, 1.27316853e-002, 2.81331558e+001, 2.15678617e-001
1.09999999e-001, 2.17135906e-001, 0.00000000e+000, 1.73247773e-002, 2.83565447e-002, 1.24659277e-002, 2.81899128e+001, 2.17135906e-001
1.09999999e-001, 2.18593195e-001, 0.00000000e+000, 1.70628875e-002, 2.71256026e-002, 1.22018848e-002, 2.82466717e+001, 2.18593195e-001
1.09999999e-001, 2.20050484e-001, 0.00000000e+000, 1.68060232e-002, 2.59731580e-002, 1.19453780e-002, 2.82947006e+001, 2.20050484e-001
1.09999999e-001, 2.21507773e-001, 0.00000000e+000, 1.65525693e-002, 2.48798132e-002, 1.16939489e-002, 2.83361492e+001, 2.21507773e-001
